Gene	ID	group_name
CAGL0L04488g	GO:0004540	ribonuclease activity
CAGL0L04488g	GO:0016787	hydrolase activity
CAGL0L04488g	GO:0016788	hydrolase activity, acting on ester bonds
CAGL0L04488g	GO:0140098	catalytic activity, acting on RNA
CAGL0L04488g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0L04510g	GO:0003735	structural constituent of ribosome
CAGL0L04510g	GO:0005198	structural molecule activity
CAGL0L04532g	GO:0000166	nucleotide binding
CAGL0L04532g	GO:0004812	aminoacyl-tRNA ligase activity
CAGL0L04532g	GO:0004819	glutamine-tRNA ligase activity
CAGL0L04532g	GO:0005524	ATP binding
CAGL0L04532g	GO:0016874	ligase activity
CAGL0L04532g	GO:0016875	ligase activity, forming carbon-oxygen bonds
CAGL0L04532g	GO:0017076	purine nucleotide binding
CAGL0L04532g	GO:0030554	adenyl nucleotide binding
CAGL0L04532g	GO:0032553	ribonucleotide binding
CAGL0L04532g	GO:0032555	purine ribonucleotide binding
CAGL0L04532g	GO:0032559	adenyl ribonucleotide binding
CAGL0L04532g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0L04532g	GO:0036094	small molecule binding
CAGL0L04532g	GO:0043167	ion binding
CAGL0L04532g	GO:0043168	anion binding
CAGL0L04532g	GO:0097367	carbohydrate derivative binding
CAGL0L04532g	GO:0140098	catalytic activity, acting on RNA
CAGL0L04532g	GO:0140101	catalytic activity, acting on a tRNA
CAGL0L04532g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0L04532g	GO:1901265	nucleoside phosphate binding
CAGL0L04554g	GO:0003951	NAD+ kinase activity
CAGL0L04554g	GO:0004143	diacylglycerol kinase activity
CAGL0L04554g	GO:0016301	kinase activity
CAGL0L04554g	GO:0016740	transferase activity
CAGL0L04554g	GO:0016772	transferase activity, transferring phosphorus-containing groups
CAGL0L04554g	GO:0016773	phosphotransferase activity, alcohol group as acceptor
CAGL0L04554g	GO:0017050	D-erythro-sphingosine kinase activity
CAGL0L04576g	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific
CAGL0L04576g	GO:0003676	nucleic acid binding
CAGL0L04576g	GO:0003677	DNA binding
CAGL0L04576g	GO:0003700	DNA-binding transcription factor activity
CAGL0L04576g	GO:0008270	zinc ion binding
CAGL0L04576g	GO:0043167	ion binding
CAGL0L04576g	GO:0043169	cation binding
CAGL0L04576g	GO:0046872	metal ion binding
CAGL0L04576g	GO:0046914	transition metal ion binding
CAGL0L04576g	GO:0140110	transcription regulator activity
CAGL0L04598g	GO:0000339	RNA cap binding
CAGL0L04598g	GO:0000340	RNA 7-methylguanosine cap binding
CAGL0L04598g	GO:0003676	nucleic acid binding
CAGL0L04598g	GO:0003723	RNA binding
CAGL0L04598g	GO:0016462	pyrophosphatase activity
CAGL0L04598g	GO:0016787	hydrolase activity
CAGL0L04598g	GO:0016817	hydrolase activity, acting on acid anhydrides
CAGL0L04598g	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
CAGL0L04598g	GO:0050072	m7G(5')pppN diphosphatase activity
CAGL0L04620g	GO:0000976	transcription cis-regulatory region binding
CAGL0L04620g	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
CAGL0L04620g	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding
CAGL0L04620g	GO:0001046	core promoter sequence-specific DNA binding
CAGL0L04620g	GO:0001067	transcription regulatory region nucleic acid binding
CAGL0L04620g	GO:0003676	nucleic acid binding
CAGL0L04620g	GO:0003677	DNA binding
CAGL0L04620g	GO:0003690	double-stranded DNA binding
CAGL0L04620g	GO:0003712	transcription coregulator activity
CAGL0L04620g	GO:0043565	sequence-specific DNA binding
CAGL0L04620g	GO:0140110	transcription regulator activity
CAGL0L04620g	GO:1990837	sequence-specific double-stranded DNA binding
CAGL0L04642g	GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity
CAGL0L04642g	GO:0008374	O-acyltransferase activity
CAGL0L04642g	GO:0016411	acylglycerol O-acyltransferase activity
CAGL0L04642g	GO:0016740	transferase activity
CAGL0L04642g	GO:0016746	acyltransferase activity
CAGL0L04642g	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups
CAGL0L04642g	GO:0042171	lysophosphatidic acid acyltransferase activity
CAGL0L04642g	GO:0047184	1-acylglycerophosphocholine O-acyltransferase activity
CAGL0L04642g	GO:0071617	lysophospholipid acyltransferase activity
CAGL0L04664g	GO:0004325	ferrochelatase activity
CAGL0L04664g	GO:0016829	lyase activity
CAGL0L04664g	GO:0051536	iron-sulfur cluster binding
CAGL0L04664g	GO:0051537	2 iron, 2 sulfur cluster binding
CAGL0L04664g	GO:0051540	metal cluster binding
CAGL0L04686g	GO:0004620	phospholipase activity
CAGL0L04686g	GO:0004623	phospholipase A2 activity
CAGL0L04686g	GO:0016298	lipase activity
CAGL0L04686g	GO:0016787	hydrolase activity
CAGL0L04686g	GO:0016788	hydrolase activity, acting on ester bonds
CAGL0L04686g	GO:0052689	carboxylic ester hydrolase activity
CAGL0L04730g	GO:0005515	protein binding
CAGL0L04730g	GO:0051082	unfolded protein binding
CAGL0L04752g	GO:0005515	protein binding
CAGL0L04752g	GO:0008017	microtubule binding
CAGL0L04752g	GO:0008092	cytoskeletal protein binding
CAGL0L04752g	GO:0015631	tubulin binding
CAGL0L04752g	GO:0051010	microtubule plus-end binding
CAGL0L04774g	GO:0001073	transcription antitermination factor activity, DNA binding
CAGL0L04774g	GO:0003676	nucleic acid binding
CAGL0L04774g	GO:0003677	DNA binding
CAGL0L04774g	GO:0003682	chromatin binding
CAGL0L04774g	GO:0005515	protein binding
CAGL0L04774g	GO:0016787	hydrolase activity
CAGL0L04774g	GO:0016788	hydrolase activity, acting on ester bonds
CAGL0L04774g	GO:0031491	nucleosome binding
CAGL0L04774g	GO:0042393	histone binding
CAGL0L04774g	GO:0044877	protein-containing complex binding
CAGL0L04774g	GO:0140110	transcription regulator activity
CAGL0L04818g	GO:0005515	protein binding
CAGL0L04840g	GO:0003735	structural constituent of ribosome
CAGL0L04840g	GO:0005198	structural molecule activity
CAGL0L04862g	GO:0005198	structural molecule activity
CAGL0L04862g	GO:0017056	structural constituent of nuclear pore
CAGL0L04906r	GO:0003676	nucleic acid binding
CAGL0L04906r	GO:0003723	RNA binding
CAGL0L04906r	GO:0003729	mRNA binding
CAGL0L04906r	GO:0030533	triplet codon-amino acid adaptor activity
CAGL0L04906r	GO:0033426	CAC codon-amino acid adaptor activity
CAGL0L04906r	GO:0060090	molecular adaptor activity
CAGL0L04928g	GO:0005198	structural molecule activity
CAGL0L04928g	GO:0017056	structural constituent of nuclear pore
CAGL0L04950g	GO:0005515	protein binding
CAGL0L04972r	GO:0003676	nucleic acid binding
CAGL0L04972r	GO:0003723	RNA binding
CAGL0L04972r	GO:0003729	mRNA binding
CAGL0L04972r	GO:0030533	triplet codon-amino acid adaptor activity
CAGL0L04972r	GO:0033447	AGA codon-amino acid adaptor activity
CAGL0L04972r	GO:0060090	molecular adaptor activity
CAGL0L05038g	GO:0000166	nucleotide binding
CAGL0L05038g	GO:0003676	nucleic acid binding
CAGL0L05038g	GO:0003723	RNA binding
CAGL0L05038g	GO:0036002	pre-mRNA binding
CAGL0L05038g	GO:0036094	small molecule binding
CAGL0L05038g	GO:0045131	pre-mRNA branch point binding
CAGL0L05038g	GO:1901265	nucleoside phosphate binding
CAGL0L05104g	GO:0000166	nucleotide binding
CAGL0L05104g	GO:0003774	motor activity
CAGL0L05104g	GO:0003777	microtubule motor activity
CAGL0L05104g	GO:0005515	protein binding
CAGL0L05104g	GO:0005524	ATP binding
CAGL0L05104g	GO:0008017	microtubule binding
CAGL0L05104g	GO:0008092	cytoskeletal protein binding
CAGL0L05104g	GO:0015631	tubulin binding
CAGL0L05104g	GO:0017076	purine nucleotide binding
CAGL0L05104g	GO:0030554	adenyl nucleotide binding
CAGL0L05104g	GO:0032553	ribonucleotide binding
CAGL0L05104g	GO:0032555	purine ribonucleotide binding
CAGL0L05104g	GO:0032559	adenyl ribonucleotide binding
CAGL0L05104g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0L05104g	GO:0036094	small molecule binding
CAGL0L05104g	GO:0043167	ion binding
CAGL0L05104g	GO:0043168	anion binding
CAGL0L05104g	GO:0097367	carbohydrate derivative binding
CAGL0L05104g	GO:0140657	ATPase-dependent activity
CAGL0L05104g	GO:1901265	nucleoside phosphate binding
CAGL0L05126g	GO:0005215	transporter activity
CAGL0L05126g	GO:0008324	cation transmembrane transporter activity
CAGL0L05126g	GO:0015075	ion transmembrane transporter activity
CAGL0L05126g	GO:0015078	proton transmembrane transporter activity
CAGL0L05126g	GO:0015318	inorganic molecular entity transmembrane transporter activity
CAGL0L05126g	GO:0022857	transmembrane transporter activity
CAGL0L05126g	GO:0022890	inorganic cation transmembrane transporter activity
CAGL0L05148g	GO:0003676	nucleic acid binding
CAGL0L05148g	GO:0003723	RNA binding
CAGL0L05148g	GO:0003746	translation elongation factor activity
CAGL0L05148g	GO:0005085	guanyl-nucleotide exchange factor activity
CAGL0L05148g	GO:0005096	GTPase activator activity
CAGL0L05148g	GO:0005515	protein binding
CAGL0L05148g	GO:0008047	enzyme activator activity
CAGL0L05148g	GO:0008135	translation factor activity, RNA binding
CAGL0L05148g	GO:0030234	enzyme regulator activity
CAGL0L05148g	GO:0030695	GTPase regulator activity
CAGL0L05148g	GO:0045182	translation regulator activity
CAGL0L05148g	GO:0060589	nucleoside-triphosphatase regulator activity
CAGL0L05148g	GO:0090079	translation regulator activity, nucleic acid binding
CAGL0L05148g	GO:0098772	molecular function regulator
CAGL0L05236g	GO:0003676	nucleic acid binding
CAGL0L05236g	GO:0003723	RNA binding
CAGL0L05236g	GO:0003729	mRNA binding
CAGL0L05236g	GO:0016491	oxidoreductase activity
CAGL0L05236g	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors
CAGL0L05236g	GO:0016615	malate dehydrogenase activity
CAGL0L05236g	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
CAGL0L05236g	GO:0030060	L-malate dehydrogenase activity
CAGL0L05258g	GO:0003676	nucleic acid binding
CAGL0L05258g	GO:0003677	DNA binding
CAGL0L05258g	GO:0016209	antioxidant activity
CAGL0L05258g	GO:0016491	oxidoreductase activity
CAGL0L05258g	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors
CAGL0L05258g	GO:0032542	sulfiredoxin activity
CAGL0L05280g	GO:0004408	holocytochrome-c synthase activity
CAGL0L05280g	GO:0016829	lyase activity
CAGL0L05280g	GO:0016846	carbon-sulfur lyase activity
CAGL0L05280g	GO:0140096	catalytic activity, acting on a protein
CAGL0L05302g	GO:0004633	phosphopantothenoylcysteine decarboxylase activity
CAGL0L05302g	GO:0016829	lyase activity
CAGL0L05302g	GO:0016830	carbon-carbon lyase activity
CAGL0L05302g	GO:0016831	carboxy-lyase activity
CAGL0L05346g	GO:0003676	nucleic acid binding
CAGL0L05346g	GO:0004518	nuclease activity
CAGL0L05346g	GO:0004519	endonuclease activity
CAGL0L05346g	GO:0004520	endodeoxyribonuclease activity
CAGL0L05346g	GO:0004536	deoxyribonuclease activity
CAGL0L05346g	GO:0016787	hydrolase activity
CAGL0L05346g	GO:0016788	hydrolase activity, acting on ester bonds
CAGL0L05346g	GO:0140097	catalytic activity, acting on DNA
CAGL0L05346g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0L05368g	GO:0003676	nucleic acid binding
CAGL0L05368g	GO:0003723	RNA binding
CAGL0L05368g	GO:0005515	protein binding
CAGL0L05390g	GO:0005198	structural molecule activity
CAGL0L05412g	GO:0005515	protein binding
CAGL0L05412g	GO:0042393	histone binding
CAGL0L05456g	GO:0005515	protein binding
CAGL0L05456g	GO:0051082	unfolded protein binding
CAGL0L05478g	GO:0004750	ribulose-phosphate 3-epimerase activity
CAGL0L05478g	GO:0016853	isomerase activity
CAGL0L05478g	GO:0016854	racemase and epimerase activity
CAGL0L05478g	GO:0016857	racemase and epimerase activity, acting on carbohydrates and derivatives
CAGL0L05544g	GO:0000339	RNA cap binding
CAGL0L05544g	GO:0003676	nucleic acid binding
CAGL0L05544g	GO:0003682	chromatin binding
CAGL0L05544g	GO:0003723	RNA binding
CAGL0L05544g	GO:0003729	mRNA binding
CAGL0L05566g	GO:0008168	methyltransferase activity
CAGL0L05566g	GO:0008173	RNA methyltransferase activity
CAGL0L05566g	GO:0008175	tRNA methyltransferase activity
CAGL0L05566g	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity
CAGL0L05566g	GO:0016426	tRNA (adenine) methyltransferase activity
CAGL0L05566g	GO:0016429	tRNA (adenine-N1-)-methyltransferase activity
CAGL0L05566g	GO:0016740	transferase activity
CAGL0L05566g	GO:0016741	transferase activity, transferring one-carbon groups
CAGL0L05566g	GO:0140098	catalytic activity, acting on RNA
CAGL0L05566g	GO:0140101	catalytic activity, acting on a tRNA
CAGL0L05566g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0L05588g	GO:0016787	hydrolase activity
CAGL0L05588g	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
CAGL0L05610g	GO:0003676	nucleic acid binding
CAGL0L05610g	GO:0003677	DNA binding
CAGL0L05610g	GO:0003682	chromatin binding
CAGL0L05610g	GO:0008080	N-acetyltransferase activity
CAGL0L05610g	GO:0016407	acetyltransferase activity
CAGL0L05610g	GO:0016410	N-acyltransferase activity
CAGL0L05610g	GO:0016740	transferase activity
CAGL0L05610g	GO:0016746	acyltransferase activity
CAGL0L05610g	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups
CAGL0L05610g	GO:0043565	sequence-specific DNA binding
CAGL0L05610g	GO:1990841	promoter-specific chromatin binding
CAGL0L05632g	GO:0000166	nucleotide binding
CAGL0L05632g	GO:0004672	protein kinase activity
CAGL0L05632g	GO:0004708	MAP kinase kinase activity
CAGL0L05632g	GO:0004712	protein serine/threonine/tyrosine kinase activity
CAGL0L05632g	GO:0004713	protein tyrosine kinase activity
CAGL0L05632g	GO:0005078	MAP-kinase scaffold activity
CAGL0L05632g	GO:0005524	ATP binding
CAGL0L05632g	GO:0016301	kinase activity
CAGL0L05632g	GO:0016740	transferase activity
CAGL0L05632g	GO:0016772	transferase activity, transferring phosphorus-containing groups
CAGL0L05632g	GO:0016773	phosphotransferase activity, alcohol group as acceptor
CAGL0L05632g	GO:0017076	purine nucleotide binding
CAGL0L05632g	GO:0030554	adenyl nucleotide binding
CAGL0L05632g	GO:0030674	protein-macromolecule adaptor activity
CAGL0L05632g	GO:0032553	ribonucleotide binding
CAGL0L05632g	GO:0032555	purine ribonucleotide binding
CAGL0L05632g	GO:0032559	adenyl ribonucleotide binding
CAGL0L05632g	GO:0035591	signaling adaptor activity
CAGL0L05632g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0L05632g	GO:0036094	small molecule binding
CAGL0L05632g	GO:0043167	ion binding
CAGL0L05632g	GO:0043168	anion binding
CAGL0L05632g	GO:0060090	molecular adaptor activity
CAGL0L05632g	GO:0097367	carbohydrate derivative binding
CAGL0L05632g	GO:0140096	catalytic activity, acting on a protein
CAGL0L05632g	GO:1901265	nucleoside phosphate binding
CAGL0L05654g	GO:0005215	transporter activity
CAGL0L05654g	GO:0008324	cation transmembrane transporter activity
CAGL0L05654g	GO:0015075	ion transmembrane transporter activity
CAGL0L05654g	GO:0015079	potassium ion transmembrane transporter activity
CAGL0L05654g	GO:0015318	inorganic molecular entity transmembrane transporter activity
CAGL0L05654g	GO:0022857	transmembrane transporter activity
CAGL0L05654g	GO:0022890	inorganic cation transmembrane transporter activity
CAGL0L05654g	GO:0046873	metal ion transmembrane transporter activity
CAGL0L05654g	GO:0140107	high-affinity potassium ion transmembrane transporter activity
CAGL0L05676g	GO:0000166	nucleotide binding
CAGL0L05676g	GO:0003922	GMP synthase (glutamine-hydrolyzing) activity
CAGL0L05676g	GO:0004070	aspartate carbamoyltransferase activity
CAGL0L05676g	GO:0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity
CAGL0L05676g	GO:0005524	ATP binding
CAGL0L05676g	GO:0016597	amino acid binding
CAGL0L05676g	GO:0016740	transferase activity
CAGL0L05676g	GO:0016741	transferase activity, transferring one-carbon groups
CAGL0L05676g	GO:0016743	carboxyl- or carbamoyltransferase activity
CAGL0L05676g	GO:0016874	ligase activity
CAGL0L05676g	GO:0016879	ligase activity, forming carbon-nitrogen bonds
CAGL0L05676g	GO:0016884	carbon-nitrogen ligase activity, with glutamine as amido-N-donor
CAGL0L05676g	GO:0017076	purine nucleotide binding
CAGL0L05676g	GO:0030554	adenyl nucleotide binding
CAGL0L05676g	GO:0032553	ribonucleotide binding
CAGL0L05676g	GO:0032555	purine ribonucleotide binding
CAGL0L05676g	GO:0032559	adenyl ribonucleotide binding
CAGL0L05676g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0L05676g	GO:0036094	small molecule binding
CAGL0L05676g	GO:0043167	ion binding
CAGL0L05676g	GO:0043168	anion binding
CAGL0L05676g	GO:0043169	cation binding
CAGL0L05676g	GO:0043177	organic acid binding
CAGL0L05676g	GO:0046872	metal ion binding
CAGL0L05676g	GO:0097367	carbohydrate derivative binding
CAGL0L05676g	GO:1901265	nucleoside phosphate binding
CAGL0L05698g	GO:0043021	ribonucleoprotein complex binding
CAGL0L05698g	GO:0043022	ribosome binding
CAGL0L05698g	GO:0044877	protein-containing complex binding
CAGL0L05742g	GO:0005215	transporter activity
CAGL0L05742g	GO:0005381	iron ion transmembrane transporter activity
CAGL0L05742g	GO:0008324	cation transmembrane transporter activity
CAGL0L05742g	GO:0015075	ion transmembrane transporter activity
CAGL0L05742g	GO:0015318	inorganic molecular entity transmembrane transporter activity
CAGL0L05742g	GO:0022857	transmembrane transporter activity
CAGL0L05742g	GO:0022890	inorganic cation transmembrane transporter activity
CAGL0L05742g	GO:0046873	metal ion transmembrane transporter activity
CAGL0L05742g	GO:0046915	transition metal ion transmembrane transporter activity
CAGL0L05764r	GO:0003676	nucleic acid binding
CAGL0L05764r	GO:0003723	RNA binding
CAGL0L05764r	GO:0003729	mRNA binding
CAGL0L05764r	GO:0030533	triplet codon-amino acid adaptor activity
CAGL0L05764r	GO:0033444	AAG codon-amino acid adaptor activity
CAGL0L05764r	GO:0060090	molecular adaptor activity
CAGL0L05786g	GO:0003676	nucleic acid binding
CAGL0L05786g	GO:0008270	zinc ion binding
CAGL0L05786g	GO:0043167	ion binding
CAGL0L05786g	GO:0043169	cation binding
CAGL0L05786g	GO:0046872	metal ion binding
CAGL0L05786g	GO:0046914	transition metal ion binding
CAGL0L05830g	GO:0005198	structural molecule activity
CAGL0L05852g	GO:0005198	structural molecule activity
CAGL0L05852g	GO:0017056	structural constituent of nuclear pore
CAGL0L05874g	GO:0000150	DNA strand exchange activity
CAGL0L05874g	GO:0000287	magnesium ion binding
CAGL0L05874g	GO:0003676	nucleic acid binding
CAGL0L05874g	GO:0003682	chromatin binding
CAGL0L05874g	GO:0004518	nuclease activity
CAGL0L05874g	GO:0004527	exonuclease activity
CAGL0L05874g	GO:0004532	exoribonuclease activity
CAGL0L05874g	GO:0004534	5'-3' exoribonuclease activity
CAGL0L05874g	GO:0004540	ribonuclease activity
CAGL0L05874g	GO:0005515	protein binding
CAGL0L05874g	GO:0008017	microtubule binding
CAGL0L05874g	GO:0008092	cytoskeletal protein binding
CAGL0L05874g	GO:0008409	5'-3' exonuclease activity
CAGL0L05874g	GO:0015631	tubulin binding
CAGL0L05874g	GO:0016787	hydrolase activity
CAGL0L05874g	GO:0016788	hydrolase activity, acting on ester bonds
CAGL0L05874g	GO:0016796	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters
CAGL0L05874g	GO:0016896	exoribonuclease activity, producing 5'-phosphomonoesters
CAGL0L05874g	GO:0043167	ion binding
CAGL0L05874g	GO:0043169	cation binding
CAGL0L05874g	GO:0046872	metal ion binding
CAGL0L05874g	GO:0140097	catalytic activity, acting on DNA
CAGL0L05874g	GO:0140098	catalytic activity, acting on RNA
CAGL0L05874g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0L05918g	GO:0000014	single-stranded DNA endodeoxyribonuclease activity
CAGL0L05918g	GO:0003676	nucleic acid binding
CAGL0L05918g	GO:0003677	DNA binding
CAGL0L05918g	GO:0003690	double-stranded DNA binding
CAGL0L05918g	GO:0004518	nuclease activity
CAGL0L05918g	GO:0004519	endonuclease activity
CAGL0L05918g	GO:0004520	endodeoxyribonuclease activity
CAGL0L05918g	GO:0004536	deoxyribonuclease activity
CAGL0L05918g	GO:0016787	hydrolase activity
CAGL0L05918g	GO:0016788	hydrolase activity, acting on ester bonds
CAGL0L05918g	GO:0140097	catalytic activity, acting on DNA
CAGL0L05918g	GO:0140640	catalytic activity, acting on a nucleic acid
CAGL0L05940g	GO:0005515	protein binding
CAGL0L05962g	GO:0003676	nucleic acid binding
CAGL0L05962g	GO:0003723	RNA binding
CAGL0L05962g	GO:0003729	mRNA binding
CAGL0L05962g	GO:0030674	protein-macromolecule adaptor activity
CAGL0L05962g	GO:0060090	molecular adaptor activity
CAGL0L06006g	GO:0000166	nucleotide binding
CAGL0L06006g	GO:0004672	protein kinase activity
CAGL0L06006g	GO:0004674	protein serine/threonine kinase activity
CAGL0L06006g	GO:0004713	protein tyrosine kinase activity
CAGL0L06006g	GO:0005524	ATP binding
CAGL0L06006g	GO:0016301	kinase activity
CAGL0L06006g	GO:0016740	transferase activity
CAGL0L06006g	GO:0016772	transferase activity, transferring phosphorus-containing groups
CAGL0L06006g	GO:0016773	phosphotransferase activity, alcohol group as acceptor
CAGL0L06006g	GO:0017076	purine nucleotide binding
CAGL0L06006g	GO:0030554	adenyl nucleotide binding
CAGL0L06006g	GO:0032553	ribonucleotide binding
CAGL0L06006g	GO:0032555	purine ribonucleotide binding
CAGL0L06006g	GO:0032559	adenyl ribonucleotide binding
CAGL0L06006g	GO:0035639	purine ribonucleoside triphosphate binding
CAGL0L06006g	GO:0036094	small molecule binding
CAGL0L06006g	GO:0043167	ion binding
CAGL0L06006g	GO:0043168	anion binding
CAGL0L06006g	GO:0097367	carbohydrate derivative binding
CAGL0L06006g	GO:0140096	catalytic activity, acting on a protein
CAGL0L06006g	GO:1901265	nucleoside phosphate binding
CAGL0L06028g	GO:0005096	GTPase activator activity
CAGL0L06028g	GO:0005515	protein binding
CAGL0L06028g	GO:0008047	enzyme activator activity
CAGL0L06028g	GO:0008134	transcription factor binding
CAGL0L06028g	GO:0008270	zinc ion binding
CAGL0L06028g	GO:0030234	enzyme regulator activity
CAGL0L06028g	GO:0030695	GTPase regulator activity
CAGL0L06028g	GO:0043167	ion binding
CAGL0L06028g	GO:0043169	cation binding
CAGL0L06028g	GO:0046872	metal ion binding
CAGL0L06028g	GO:0046914	transition metal ion binding
CAGL0L06028g	GO:0060589	nucleoside-triphosphatase regulator activity
CAGL0L06028g	GO:0070491	DNA-binding transcription factor binding
CAGL0L06028g	GO:0098772	molecular function regulator
CAGL0L06050g	GO:0003676	nucleic acid binding
CAGL0L06050g	GO:0003677	DNA binding
CAGL0L06050g	GO:0003690	double-stranded DNA binding
CAGL0L06072g	GO:0003676	nucleic acid binding
CAGL0L06094g	GO:0004121	cystathionine beta-lyase activity
CAGL0L06094g	GO:0016829	lyase activity
CAGL0L06094g	GO:0016846	carbon-sulfur lyase activity
CAGL0L06094g	GO:0019842	vitamin binding
CAGL0L06094g	GO:0030170	pyridoxal phosphate binding
CAGL0L06094g	GO:0036094	small molecule binding
CAGL0L06094g	GO:0043167	ion binding
CAGL0L06094g	GO:0043168	anion binding
CAGL0L06094g	GO:0047804	cysteine-S-conjugate beta-lyase activity
CAGL0L06094g	GO:0070279	vitamin B6 binding
CAGL0L06116g	GO:0000166	nucleotide binding
CAGL0L06116g	GO:0016491	oxidoreductase activity
CAGL0L06116g	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors
CAGL0L06116g	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
CAGL0L06116g	GO:0036094	small molecule binding
CAGL0L06116g	GO:0051287	NAD binding
CAGL0L06116g	GO:1901265	nucleoside phosphate binding
CAGL0L06138g	GO:0005215	transporter activity
CAGL0L06138g	GO:0015205	nucleobase transmembrane transporter activity
CAGL0L06138g	GO:0022857	transmembrane transporter activity
CAGL0L06138g	GO:0090482	vitamin transmembrane transporter activity
CAGL0L06160g	GO:0004129	cytochrome-c oxidase activity
CAGL0L06160g	GO:0005215	transporter activity
CAGL0L06160g	GO:0008270	zinc ion binding
CAGL0L06160g	GO:0008324	cation transmembrane transporter activity
CAGL0L06160g	GO:0009055	electron transfer activity
CAGL0L06160g	GO:0015075	ion transmembrane transporter activity
CAGL0L06160g	GO:0015078	proton transmembrane transporter activity
CAGL0L06160g	GO:0015318	inorganic molecular entity transmembrane transporter activity
CAGL0L06160g	GO:0015399	primary active transmembrane transporter activity
CAGL0L06160g	GO:0015453	oxidoreduction-driven active transmembrane transporter activity
CAGL0L06160g	GO:0016491	oxidoreductase activity
CAGL0L06160g	GO:0016675	oxidoreductase activity, acting on a heme group of donors
CAGL0L06160g	GO:0022804	active transmembrane transporter activity
CAGL0L06160g	GO:0022853	active ion transmembrane transporter activity
CAGL0L06160g	GO:0022857	transmembrane transporter activity
CAGL0L06160g	GO:0022890	inorganic cation transmembrane transporter activity
CAGL0L06160g	GO:0043167	ion binding
CAGL0L06160g	GO:0043169	cation binding
CAGL0L06160g	GO:0046872	metal ion binding
CAGL0L06160g	GO:0046914	transition metal ion binding
CAGL0L06182g	GO:0005515	protein binding
CAGL0L06182g	GO:0019208	phosphatase regulator activity
CAGL0L06182g	GO:0019888	protein phosphatase regulator activity
CAGL0L06182g	GO:0030234	enzyme regulator activity
CAGL0L06182g	GO:0098772	molecular function regulator
CAGL0L06204g	GO:0004129	cytochrome-c oxidase activity
CAGL0L06204g	GO:0005215	transporter activity
CAGL0L06204g	GO:0008324	cation transmembrane transporter activity
CAGL0L06204g	GO:0009055	electron transfer activity
CAGL0L06204g	GO:0015075	ion transmembrane transporter activity
CAGL0L06204g	GO:0015078	proton transmembrane transporter activity
CAGL0L06204g	GO:0015318	inorganic molecular entity transmembrane transporter activity
CAGL0L06204g	GO:0015399	primary active transmembrane transporter activity
CAGL0L06204g	GO:0015453	oxidoreduction-driven active transmembrane transporter activity
CAGL0L06204g	GO:0016491	oxidoreductase activity
CAGL0L06204g	GO:0016675	oxidoreductase activity, acting on a heme group of donors
CAGL0L06204g	GO:0022804	active transmembrane transporter activity
CAGL0L06204g	GO:0022853	active ion transmembrane transporter activity
CAGL0L06204g	GO:0022857	transmembrane transporter activity
CAGL0L06204g	GO:0022890	inorganic cation transmembrane transporter activity
CAGL0L06204g	GO:0030234	enzyme regulator activity
CAGL0L06204g	GO:0098772	molecular function regulator
CAGL0L06226g	GO:0003676	nucleic acid binding
CAGL0L06226g	GO:0003723	RNA binding
CAGL0L06270g	GO:0003676	nucleic acid binding
CAGL0L06270g	GO:0003677	DNA binding
CAGL0L06270g	GO:0003688	DNA replication origin binding
CAGL0L06270g	GO:0003690	double-stranded DNA binding
CAGL0L06270g	GO:0004857	enzyme inhibitor activity
CAGL0L06270g	GO:0004864	protein phosphatase inhibitor activity
CAGL0L06270g	GO:0005515	protein binding
CAGL0L06270g	GO:0019208	phosphatase regulator activity
CAGL0L06270g	GO:0019212	phosphatase inhibitor activity
CAGL0L06270g	GO:0019888	protein phosphatase regulator activity
CAGL0L06270g	GO:0019904	protein domain specific binding
CAGL0L06270g	GO:0030234	enzyme regulator activity
